Symbol,Series,Record Date,Bc Start Date,Bc End Date,Ex Date,No Delivery Start Date,No Delivery End Date,Purpose,
0981E13,GC,30/05/2008,-,-,27/05/2008,-,-,INTEREST PAYMENT,
0981E13,GC,30/11/2007,-,-,27/11/2007,-,-,INTEREST PAYMENT,
0981E13,GC,30/05/2007,-,-,25/05/2007,-,-,INTEREST PAYMENT,
0981E13,GC,30/11/2006,-,-,27/11/2006,-,-,INTEREST PAYMENT,
0981E13,GC,30/05/2011,-,-,26/05/2011,-,-,-,
0981E13,GC,30/11/2010,-,-,25/11/2010,-,-,-,
0985J15,GC,16/10/2006,-,-,12/10/2006,-,-,INTEREST PAYMENT,
0985J15,GC,16/04/2010,-,-,12/04/2010,-,-,INTEREST PAYMENT,
0985J15,GC,16/04/2009,-,-,09/04/2009,-,-,INTEREST PAYMENT,
0985J15,GC,16/10/2007,-,-,11/10/2007,-,-,INTEREST PAYMENT,
0985J15,GC,16/10/2009,-,-,12/10/2009,-,-,INTEREST PAYMENT,
0985J15,GC,16/04/2008,-,-,10/04/2008,-,-,INTEREST PAYMENT,
0985J15,GC,16/10/2008,-,-,13/10/2008,-,-,INTEREST PAYMENT,
0985J15,GC,16/04/2007,-,-,12/04/2007,-,-,INTEREST PAYMENT,
0985J15,GC,16/10/2010,-,-,13/10/2010,-,-,-,
0985J15,GC,16/04/2011,-,-,11/04/2011,-,-,-,
1000E14,GC,30/05/2006,-,-,25/05/2006,25/05/2006,26/05/2006,INT,
1000E14,GC,30/05/2009,-,-,27/05/2009,-,-,INTEREST PAYMENT,
1000E14,GC,30/05/2008,-,-,27/05/2008,-,-,INTEREST PAYMENT,
1000E14,GC,30/11/2008,-,-,27/11/2008,-,-,INTEREST PAYMENT,
1000E14,GC,30/11/2009,-,-,26/11/2009,-,-,INTEREST PAYMENT,
1000E14,GC,30/05/2010,-,-,26/05/2010,-,-,INTEREST PAYMENT,
1000E14,GC,30/05/2007,-,-,25/05/2007,-,-,INTEREST PAYMENT,
1000E14,GC,30/11/2006,-,-,27/11/2006,-,-,INTEREST PAYMENT,
1000E14,GC,30/11/2007,-,-,27/11/2007,-,-,INTEREST PAYMENT,
1000E14,GC,30/05/2011,-,-,26/05/2011,-,-,-,
1000E14,GC,30/11/2010,-,-,25/11/2010,-,-,-,
1003H19,GC,09/02/2007,-,-,06/02/2007,-,-,INTEREST PAYMENT,
1003H19,GC,09/08/2006,-,-,04/08/2006,04/08/2006,07/08/2006,INTEREST PAYMENT,
1003H19,GC,09/08/2007,-,-,06/08/2007,-,-,INTEREST PAYMENT,
1003H19,GC,09/02/2010,-,-,04/02/2010,-,-,INTEREST PAYMENT,
1003H19,GC,09/02/2008,-,-,06/02/2008,-,-,INTEREST PAYMENT,
1003H19,GC,09/02/2009,-,-,05/02/2009,-,-,INTEREST PAYMENT,
1003H19,GC,09/08/2009,-,-,06/08/2009,-,-,INTEREST PAYMENT,
1003H19,GC,09/08/2008,-,-,06/08/2008,-,-,INTEREST PAYMENT,
1003H19,GC,09/08/2010,-,-,05/08/2010,-,-,-,
1003H19,GC,09/02/2011,-,-,04/02/2011,-,-,-,
1018I26,GC,11/09/2009,-,-,08/09/2009,-,-,INTEREST PAYMENT,
1018I26,GC,11/03/2008,-,-,05/03/2008,-,-,INTEREST PAYMENT,
1018I26,GC,11/09/2007,-,-,06/09/2007,-,-,INTEREST PAYMENT,
1018I26,GC,11/09/2006,-,-,07/09/2006,07/09/2006,07/09/2006,INTEREST PAYMENT,
1018I26,GC,11/03/2009,-,-,06/03/2009,-,-,INTEREST PAYMENT,
1018I26,GC,11/03/2007,-,-,08/03/2007,-,-,INTEREST PAYMENT,
1018I26,GC,11/09/2008,-,-,08/09/2008,-,-,INTEREST PAYMENT,
1018I26,GC,11/03/2010,-,-,08/03/2010,-,-,INTEREST PAYMENT,
1018I26,GC,11/09/2010,-,-,08/09/2010,-,-,-,
1018I26,GC,11/03/2011,-,-,08/03/2011,-,-,-,
1025E21,GC,30/05/2006,-,-,25/05/2006,25/05/2006,26/05/2006,INT,
1025E21,GC,30/05/2010,-,-,26/05/2010,-,-,INTEREST PAYMENT,
1025E21,GC,30/05/2008,-,-,27/05/2008,-,-,INTEREST PAYMENT,
1025E21,GC,30/11/2007,-,-,27/11/2007,-,-,INTEREST PAYMENT,
1025E21,GC,30/05/2007,-,-,25/05/2007,-,-,INTEREST PAYMENT,
1025E21,GC,30/11/2009,-,-,26/11/2009,-,-,INTEREST PAYMENT,
1025E21,GC,30/11/2006,-,-,27/11/2006,-,-,INTEREST PAYMENT,
1025E21,GC,30/05/2009,-,-,27/05/2009,-,-,INTEREST PAYMENT,
1025E21,GC,30/11/2008,-,-,27/11/2008,-,-,INTEREST PAYMENT,
1025E21,GC,30/11/2010,-,-,25/11/2010,-,-,-,
1025E21,GC,30/05/2011,-,-,26/05/2011,-,-,-,
1025F12,GC,01/06/2006,-,-,29/05/2006,29/05/2006,30/05/2006,INT,
1025F12,GC,01/12/2009,-,-,26/11/2009,-,-,INTEREST PAYMENT,
1025F12,GC,01/06/2010,-,-,26/05/2010,-,-,INTEREST PAYMENT,
1025F12,GC,01/12/2007,-,-,28/11/2007,-,-,INTEREST PAYMENT,
1025F12,GC,01/06/2007,-,-,29/05/2007,-,-,INTEREST PAYMENT,
1025F12,GC,01/06/2008,-,-,29/05/2008,-,-,INTEREST PAYMENT,
1025F12,GC,01/06/2009,-,-,28/05/2009,-,-,INTEREST PAYMENT,
1025F12,GC,01/12/2006,-,-,28/11/2006,-,-,INTEREST PAYMENT,
1025F12,GC,01/12/2008,-,-,27/11/2008,-,-,INTEREST PAYMENT,
1025F12,GC,01/12/2010,-,-,26/11/2010,-,-,-,
1025F12,GC,01/06/2011,-,-,27/05/2011,-,-,-,
1045D18,GC,30/04/2006,-,-,27/04/2006,27/04/2006,27/04/2006,INT,
1045D18,GC,30/10/2007,-,-,25/10/2007,-,-,INTEREST PAYMENT,
1045D18,GC,30/04/2008,-,-,25/04/2008,-,-,INTEREST PAYMENT,
1045D18,GC,30/04/2010,-,-,27/04/2010,-,-,INTEREST PAYMENT,
1045D18,GC,30/10/2009,-,-,27/10/2009,-,-,INTEREST PAYMENT,
1045D18,GC,30/10/2006,-,-,26/10/2006,-,-,INTEREST PAYMENT,
1045D18,GC,30/04/2007,-,-,26/04/2007,-,-,INTEREST PAYMENT,
1045D18,GC,30/04/2009,-,-,27/04/2009,-,-,INTEREST PAYMENT,
1045D18,GC,30/10/2008,-,-,24/10/2008,-,-,INTEREST PAYMENT,
1045D18,GC,30/10/2010,-,-,27/10/2010,-,-,-,
1045D18,GC,30/04/2011,-,-,27/04/2011,-,-,-,
1047B15,GC,12/08/2007,-,-,09/08/2007,-,-,INTEREST PAYMENT,
1047B15,GC,12/02/2009,-,-,09/02/2009,-,-,INTEREST PAYMENT,
1047B15,GC,12/08/2009,-,-,07/08/2009,-,-,INTEREST PAYMENT,
1047B15,GC,12/08/2006,-,-,09/08/2006,09/08/2006,10/08/2006,INTEREST PAYMENT,
1047B15,GC,12/02/2010,-,-,09/02/2010,-,-,INTEREST PAYMENT,
1047B15,GC,12/02/2007,-,-,08/02/2007,-,-,INTEREST PAYMENT,
1047B15,GC,12/02/2008,-,-,07/02/2008,-,-,INTEREST PAYMENT,
1047B15,GC,12/08/2008,-,-,07/08/2008,-,-,INTEREST PAYMENT,
1047B15,GC,12/08/2010,-,-,09/08/2010,-,-,-,
1047B15,GC,12/02/2011,-,-,09/02/2011,-,-,-,
1050J14,GC,29/04/2006,-,-,26/04/2006,26/04/2006,27/04/2006,INT,
1050J14,GC,29/04/2008,-,-,24/04/2008,-,-,INTEREST PAYMENT,
1050J14,GC,29/10/2007,-,-,25/10/2007,-,-,INTEREST PAYMENT,
1050J14,GC,29/10/2006,-,-,26/10/2006,-,-,INTEREST PAYMENT,
1050J14,GC,29/10/2008,-,-,23/10/2008,-,-,INTEREST PAYMENT,
1050J14,GC,29/10/2009,-,-,26/10/2009,-,-,INTEREST PAYMENT,
1050J14,GC,29/04/2007,-,-,26/04/2007,-,-,INTEREST PAYMENT,
1050J14,GC,29/04/2010,-,-,26/04/2010,-,-,INTEREST PAYMENT,
1050J14,GC,29/04/2009,-,-,24/04/2009,-,-,INTEREST PAYMENT,
1050J14,GC,29/10/2010,-,-,26/10/2010,-,-,-,
1050J14,GC,29/04/2011,-,-,26/04/2011,-,-,-,
1070D20,GC,22/04/2006,-,-,19/04/2006,19/04/2006,20/04/2006,INT,
1070D20,GC,22/04/2008,-,-,16/04/2008,-,-,INTEREST PAYMENT,
1070D20,GC,22/10/2007,-,-,18/10/2007,-,-,INTEREST PAYMENT,
1070D20,GC,22/04/2009,-,-,17/04/2009,-,-,INTEREST PAYMENT,
1070D20,GC,22/10/2008,-,-,17/10/2008,-,-,INTEREST PAYMENT,
1070D20,GC,22/04/2007,-,-,19/04/2007,-,-,INTEREST PAYMENT,
1070D20,GC,22/10/2009,-,-,16/10/2009,-,-,INTEREST PAYMENT,
1070D20,GC,22/10/2006,-,-,18/10/2006,-,-,INTEREST PAYMENT,
1070D20,GC,22/04/2010,-,-,19/04/2010,-,-,INTEREST PAYMENT,
1070D20,GC,22/10/2010,-,-,19/10/2010,-,-,-,
1070D20,GC,22/04/2011,-,-,19/04/2011,-,-,-,
1071D16,GC,19/04/2006,-,-,13/04/2006,13/04/2006,17/04/2006,INT,
1071D16,GC,19/10/2009,-,-,14/10/2009,-,-,INTEREST PAYMENT,
1071D16,GC,19/04/2008,-,-,16/04/2008,-,-,INTEREST PAYMENT,
1071D16,GC,19/10/2007,-,-,16/10/2007,-,-,INTEREST PAYMENT,
1071D16,GC,19/04/2009,-,-,16/04/2009,-,-,INTEREST PAYMENT,
1071D16,GC,19/10/2006,-,-,16/10/2006,-,-,INTEREST PAYMENT,
1071D16,GC,19/04/2007,-,-,16/04/2007,-,-,INTEREST PAYMENT,
1071D16,GC,19/04/2010,-,-,15/04/2010,-,-,INTEREST PAYMENT,
1071D16,GC,19/10/2008,-,-,16/10/2008,-,-,INTEREST PAYMENT,
1071D16,GC,19/10/2010,-,-,14/10/2010,-,-,-,
1071D16,GC,19/04/2011,-,-,13/04/2011,-,-,-,
1079E15,GC,19/05/2006,-,-,16/05/2006,16/05/2006,17/05/2006,INT,
1079E15,GC,19/11/2009,-,-,16/11/2009,-,-,INTEREST PAYMENT,
1079E15,GC,19/05/2009,-,-,14/05/2009,-,-,INTEREST PAYMENT,
1079E15,GC,19/11/2006,-,-,16/11/2006,-,-,INTEREST PAYMENT,
1079E15,GC,19/05/2010,-,-,14/05/2010,-,-,INTEREST PAYMENT,
1079E15,GC,19/05/2007,-,-,16/05/2007,-,-,INTEREST PAYMENT,
1079E15,GC,19/05/2008,-,-,15/05/2008,-,-,INTEREST PAYMENT,
1079E15,GC,19/11/2008,-,-,14/11/2008,-,-,INTEREST PAYMENT,
1079E15,GC,19/11/2007,-,-,15/11/2007,-,-,INTEREST PAYMENT,
1079E15,GC,19/11/2010,-,-,15/11/2010,-,-,-,
1079E15,GC,19/05/2011,-,-,13/05/2011,-,-,-,
1080G08,GC,22/07/2007,-,-,19/07/2007,-,-,INTEREST PAYMENT,
1080G08,GC,22/01/2008,-,-,17/01/2008,-,-,INTEREST PAYMENT,
1080G08,GC,22/01/2007,-,-,18/01/2007,-,-,INTEREST PAYMENT,
1080G08,GC,22/07/2006,-,-,19/07/2006,19/07/2006,20/07/2006,INTEREST PAYMENT,
1080G08,GC,22/07/2008,-,-,17/07/2008,-,-,INTEREST PAYMENT and REDEMPTION,
1095E11,GC,30/05/2006,-,-,25/05/2006,25/05/2006,26/05/2006,INT,
1095E11,GC,30/05/2010,-,-,26/05/2010,-,-,INTEREST PAYMENT,
1095E11,GC,30/05/2008,-,-,27/05/2008,-,-,INTEREST PAYMENT,
1095E11,GC,30/11/2007,-,-,27/11/2007,-,-,INTEREST PAYMENT,
1095E11,GC,30/05/2007,-,-,25/05/2007,-,-,INTEREST PAYMENT,
1095E11,GC,30/11/2008,-,-,27/11/2008,-,-,INTEREST PAYMENT,
1095E11,GC,30/11/2009,-,-,26/11/2009,-,-,INTEREST PAYMENT,
1095E11,GC,30/11/2006,-,-,27/11/2006,-,-,INTEREST PAYMENT,
1095E11,GC,30/05/2009,-,-,27/05/2009,-,-,INTEREST PAYMENT,
1095E11,GC,30/05/2011,-,-,26/05/2011,-,-,-,
1095E11,GC,30/11/2010,-,-,25/11/2010,-,-,-,
1103G12,GC,18/07/2009,-,-,15/07/2009,-,-,INTEREST PAYMENT,
1103G12,GC,18/01/2010,-,-,14/01/2010,-,-,INTEREST PAYMENT,
1103G12,GC,18/07/2006,-,-,13/07/2006,13/07/2006,14/07/2006,INTEREST PAYMENT,
1103G12,GC,18/01/2009,-,-,15/01/2009,-,-,INTEREST PAYMENT,
1103G12,GC,18/07/2010,-,-,15/07/2010,-,-,INTEREST PAYMENT,
1103G12,GC,18/01/2007,-,-,15/01/2007,-,-,INTEREST PAYMENT,
1103G12,GC,18/01/2008,-,-,15/01/2008,-,-,INTEREST PAYMENT,
1103G12,GC,18/07/2008,-,-,15/07/2008,-,-,INTEREST PAYMENT,
1103G12,GC,18/07/2007,-,-,13/07/2007,-,-,INTEREST PAYMENT,
1103G12,GC,18/01/2011,-,-,13/01/2011,-,-,-,
1130G10,GC,28/01/2009,-,-,22/01/2009,-,-,INTEREST PAYMENT,
1130G10,GC,28/01/2010,-,-,22/01/2010,-,-,INTEREST PAYMENT,
1130G10,GC,28/07/2007,-,-,25/07/2007,-,-,INTEREST PAYMENT,
1130G10,GC,28/01/2007,-,-,24/01/2007,-,-,INTEREST PAYMENT,
1130G10,GC,28/07/2006,-,-,25/07/2006,25/07/2006,26/07/2006,INTEREST PAYMENT,
1130G10,GC,28/01/2008,-,-,24/01/2008,-,-,INTEREST PAYMENT,
1130G10,GC,28/07/2008,-,-,24/07/2008,-,-,INTEREST PAYMENT,
1130G10,GC,28/07/2009,-,-,23/07/2009,-,-,INTEREST PAYMENT,
1130G10,GC,28/07/2010,-,-,23/07/2010,-,-,-,
1140H08,GC,31/08/2007,-,-,28/08/2007,-,-,INTEREST PAYMENT,
1140H08,GC,31/08/2006,-,-,28/08/2006,28/08/2006,29/08/2006,INTEREST PAYMENT,
1140H08,GC,28/02/2007,-,-,23/02/2007,-,-,INTEREST PAYMENT,
1140H08,GC,29/02/2008,-,-,26/02/2008,-,-,INTEREST PAYMENT,
1140H08,GC,31/08/2008,-,-,28/08/2008,-,-,INTEREST PAYMENT and REDEMPTION,
1143H15,GC,07/08/2007,-,-,02/08/2007,-,-,INTEREST PAYMENT,
1143H15,GC,07/02/2008,-,-,04/02/2008,-,-,INTEREST PAYMENT,
1143H15,GC,07/02/2009,-,-,04/02/2009,-,-,INTEREST PAYMENT,
1143H15,GC,07/08/2008,-,-,04/08/2008,-,-,INTEREST PAYMENT,
1143H15,GC,07/02/2010,-,-,04/02/2010,-,-,INTEREST PAYMENT,
1143H15,GC,07/02/2007,-,-,02/02/2007,-,-,INTEREST PAYMENT,
1143H15,GC,07/08/2009,-,-,04/08/2009,-,-,INTEREST PAYMENT,
1143H15,GC,07/08/2006,-,-,03/08/2006,03/08/2006,03/08/2006,INTEREST PAYMENT,
1143H15,GC,07/02/2011,-,-,03/02/2011,-,-,-,
1143H15,GC,07/08/2010,-,-,04/08/2010,-,-,-,
1150E08,GC,23/05/2006,-,-,18/05/2006,18/05/2006,19/05/2006,INT,
1150E08,GC,23/05/2008,-,-,20/05/2008,-,-,INT PAYMENT/ REDEMPTION,
1150E08,GC,23/11/2007,-,-,20/11/2007,-,-,INTEREST PAYMENT,
1150E08,GC,23/05/2007,-,-,18/05/2007,-,-,INTEREST PAYMENT,
1150E08,GC,23/11/2006,-,-,20/11/2006,-,-,INTEREST PAYMENT,
1150E09,GC,15/05/2006,-,-,11/05/2006,11/05/2006,11/05/2006,INT,
1150E09,GC,15/05/2009,-,-,12/05/2009,-,-,INT PAYMENT/ REDEMPTION,
1150E09,GC,15/11/2007,-,-,12/11/2007,-,-,INTEREST PAYMENT,
1150E09,GC,15/05/2007,-,-,10/05/2007,-,-,INTEREST PAYMENT,
1150E09,GC,15/11/2006,-,-,10/11/2006,-,-,INTEREST PAYMENT,
1150E09,GC,15/11/2008,-,-,11/11/2008,-,-,INTEREST PAYMENT,
1150E09,GC,15/05/2008,-,-,12/05/2008,-,-,INTEREST PAYMENT,
1150E15,GC,21/05/2006,-,-,18/05/2006,18/05/2006,18/05/2006,INT,
1150E15,GC,21/05/2007,-,-,17/05/2007,-,-,INTEREST PAYMENT,
1150E15,GC,21/11/2006,-,-,16/11/2006,-,-,INTEREST PAYMENT,
1150E15,GC,21/05/2010,-,-,18/05/2010,-,-,INTEREST PAYMENT,
1150E15,GC,21/11/2007,-,-,16/11/2007,-,-,INTEREST PAYMENT,
1150E15,GC,21/05/2008,-,-,15/05/2008,-,-,INTEREST PAYMENT,
1150E15,GC,21/11/2008,-,-,18/11/2008,-,-,INTEREST PAYMENT,
1150E15,GC,21/05/2009,-,-,18/05/2009,-,-,INTEREST PAYMENT,
1150E15,GC,21/11/2009,-,-,18/11/2009,-,-,INTEREST PAYMENT,
1150E15,GC,21/05/2011,-,-,18/05/2011,-,-,-,
1150E15,GC,21/11/2010,-,-,18/11/2010,-,-,-,
1150F10,GC,11/06/2006,-,-,08/06/2006,08/06/2006,08/06/2006,INT,
1150F10,GC,11/06/2010,-,-,08/06/2010,-,-,INT PYMNT & REDEMPTION,
1150F10,GC,11/06/2008,-,-,06/06/2008,-,-,INTEREST PAYMENT,
1150F10,GC,11/12/2007,-,-,06/12/2007,-,-,INTEREST PAYMENT,
1150F10,GC,11/12/2009,-,-,08/12/2009,-,-,INTEREST PAYMENT,
1150F10,GC,11/12/2006,-,-,07/12/2006,-,-,INTEREST PAYMENT,
1150F10,GC,11/06/2009,-,-,08/06/2009,-,-,INTEREST PAYMENT,
1150F10,GC,11/12/2008,-,-,05/12/2008,-,-,INTEREST PAYMENT,
1150F10,GC,11/06/2007,-,-,07/06/2007,-,-,INTEREST PAYMENT,
1150H11,GC,05/08/2007,-,-,02/08/2007,-,-,INTEREST PAYMENT,
1150H11,GC,05/08/2009,-,-,31/07/2009,-,-,INTEREST PAYMENT,
1150H11,GC,05/02/2009,-,-,02/02/2009,-,-,INTEREST PAYMENT,
1150H11,GC,05/02/2010,-,-,02/02/2010,-,-,INTEREST PAYMENT,
1150H11,GC,05/08/2008,-,-,31/07/2008,-,-,INTEREST PAYMENT,
1150H11,GC,05/02/2007,-,-,01/02/2007,-,-,INTEREST PAYMENT,
1150H11,GC,05/08/2006,-,-,02/08/2006,02/08/2006,03/08/2006,INTEREST PAYMENT,
1150H11,GC,05/02/2008,-,-,31/01/2008,-,-,INTEREST PAYMENT,
1150H11,GC,05/08/2010,-,-,02/08/2010,-,-,-,
1150H11,GC,05/02/2011,-,-,02/02/2011,-,-,-,
1150J07,GC,05/10/2006,-,-,29/09/2006,-,-,INTEREST PAYMENT,
1150J07,GC,05/04/2007,-,-,30/03/2007,-,-,INTEREST PAYMENT,
1150J07,GC,05/10/2007,-,-,01/10/2007,-,-,INTEREST/ REDEMPTION,
1150K11,GC,24/05/2006,-,-,19/05/2006,19/05/2006,22/05/2006,INT,
1150K11,GC,24/05/2010,-,-,20/05/2010,-,-,INTEREST PAYMENT,
1150K11,GC,24/11/2009,-,-,19/11/2009,-,-,INTEREST PAYMENT,
1150K11,GC,24/05/2009,-,-,21/05/2009,-,-,INTEREST PAYMENT,
1150K11,GC,24/11/2008,-,-,20/11/2008,-,-,INTEREST PAYMENT,
1150K11,GC,24/05/2008,-,-,21/05/2008,-,-,INTEREST PAYMENT,
1150K11,GC,24/11/2007,-,-,21/11/2007,-,-,INTEREST PAYMENT,
1150K11,GC,24/05/2007,-,-,21/05/2007,-,-,INTEREST PAYMENT,
1150K11,GC,24/11/2006,-,-,21/11/2006,-,-,INTEREST PAYMENT,
1150K11,GC,24/11/2010,-,-,19/11/2010,-,-,-,
1150K11,GC,24/05/2011,-,-,19/05/2011,-,-,-,
1160L20,GC,27/12/2008,-,-,23/12/2008,-,-,INTEREST PAYMENT,
1160L20,GC,27/12/2006,-,-,21/12/2006,-,-,INTEREST PAYMENT,
1160L20,GC,27/06/2006,-,-,22/06/2006,22/06/2006,23/06/2006,INTEREST PAYMENT,
1160L20,GC,27/12/2007,-,-,20/12/2007,-,-,INTEREST PAYMENT,
1160L20,GC,27/06/2007,-,-,22/06/2007,-,-,INTEREST PAYMENT,
1160L20,GC,27/06/2008,-,-,24/06/2008,-,-,INTEREST PAYMENT,
1160L20,GC,27/06/2009,-,-,24/06/2009,-,-,INTEREST PAYMENT,
1160L20,GC,27/12/2009,-,-,23/12/2009,-,-,INTEREST PAYMENT,
1160L20,GC,27/06/2010,-,-,24/06/2010,-,-,INTEREST PAYMENT,
1160L20,GC,27/06/2011,-,-,23/06/2011,-,-,-,
1160L20,GC,27/12/2010,-,-,23/12/2010,-,-,-,
1183K14,GC,12/05/2006,-,-,09/05/2006,09/05/2006,10/05/2006,INT,
1183K14,GC,12/11/2009,-,-,09/11/2009,-,-,INTEREST PAYMENT,
1183K14,GC,12/11/2008,-,-,07/11/2008,-,-,INTEREST PAYMENT,
1183K14,GC,12/05/2008,-,-,08/05/2008,-,-,INTEREST PAYMENT,
1183K14,GC,12/05/2009,-,-,07/05/2009,-,-,INTEREST PAYMENT,
1183K14,GC,12/11/2006,-,-,09/11/2006,-,-,INTEREST PAYMENT,
1183K14,GC,12/11/2007,-,-,07/11/2007,-,-,INTEREST PAYMENT,
1183K14,GC,12/05/2010,-,-,07/05/2010,-,-,INTEREST PAYMENT,
1183K14,GC,12/05/2007,-,-,09/05/2007,-,-,INTEREST PAYMENT,
1183K14,GC,12/11/2010,-,-,09/11/2010,-,-,-,
1183K14,GC,12/05/2011,-,-,09/05/2011,-,-,-,
1190E07,GC,28/05/2006,-,-,25/05/2006,25/05/2006,25/05/2006,INT,
1190E07,GC,28/05/2007,-,-,24/05/2007,-,-,INTEREST AND REDEMPTION,
1190E07,GC,28/11/2006,-,-,23/11/2006,-,-,INTEREST PAYMENT,
1199D09,GC,07/04/2009,-,-,31/03/2009,-,-,INT PAYMENT/ REDEMPTION,
1199D09,GC,07/04/2007,-,-,03/04/2007,-,-,INTEREST PAYMENT,
1199D09,GC,07/10/2006,-,-,04/10/2006,-,-,INTEREST PAYMENT,
1199D09,GC,07/10/2007,-,-,04/10/2007,-,-,INTEREST PAYMENT,
1199D09,GC,07/10/2008,-,-,01/10/2008,-,-,INTEREST PAYMENT,
1199D09,GC,07/04/2008,-,-,03/04/2008,-,-,INTEREST PAYMENT,
1200E08,GC,02/05/2006,-,-,27/04/2006,27/04/2006,28/04/2006,INT,
1200E08,GC,02/05/2008,-,-,29/04/2008,-,-,INT PAYMENT/ REDEMPTION,
1200E08,GC,02/11/2006,-,-,30/10/2006,-,-,INTEREST PAYMENT,
1200E08,GC,02/11/2007,-,-,30/10/2007,-,-,INTEREST PAYMENT,
1200E08,GC,02/05/2007,-,-,26/04/2007,-,-,INTEREST PAYMENT,
1200J11,GC,21/04/2006,-,-,18/04/2006,18/04/2006,19/04/2006,INT,
1200J11,GC,21/10/2007,-,-,18/10/2007,-,-,INTEREST PAYMENT,
1200J11,GC,21/04/2008,-,-,16/04/2008,-,-,INTEREST PAYMENT,
1200J11,GC,21/10/2009,-,-,15/10/2009,-,-,INTEREST PAYMENT,
1200J11,GC,21/10/2008,-,-,16/10/2008,-,-,INTEREST PAYMENT,
1200J11,GC,21/04/2009,-,-,16/04/2009,-,-,INTEREST PAYMENT,
1200J11,GC,21/04/2007,-,-,18/04/2007,-,-,INTEREST PAYMENT,
1200J11,GC,21/04/2010,-,-,16/04/2010,-,-,INTEREST PAYMENT,
1200J11,GC,21/10/2006,-,-,18/10/2006,-,-,INTEREST PAYMENT,
1200J11,GC,21/04/2011,-,-,18/04/2011,-,-,-,
1200J11,GC,21/10/2010,-,-,18/10/2010,-,-,-,
1210F08,GC,19/12/2006,-,-,14/12/2006,-,-,INTEREST PAYMENT,
1210F08,GC,19/06/2007,-,-,14/06/2007,-,-,INTEREST PAYMENT,
1210F08,GC,19/12/2007,-,-,14/12/2007,-,-,INTEREST PAYMENT,
1210F08,GC,19/06/2006,-,-,15/06/2006,15/06/2006,15/06/2006,INTEREST PAYMENT,
1210F08,GC,19/06/2008,-,-,16/06/2008,-,-,INTEREST PAYMENT and REDEMPTION,
1222G08,GC,24/07/2007,-,-,19/07/2007,-,-,INTEREST PAYMENT,
1222G08,GC,24/07/2006,-,-,20/07/2006,20/07/2006,20/07/2006,INTEREST PAYMENT,
1222G08,GC,24/01/2007,-,-,19/01/2007,-,-,INTEREST PAYMENT,
1222G08,GC,24/01/2008,-,-,21/01/2008,-,-,INTEREST PAYMENT,
1222G08,GC,24/07/2008,-,-,21/07/2008,-,-,INTEREST PAYMENT and REDEMPTION,
1225G10,GC,02/01/2007,-,-,28/12/2006,-,-,INTEREST PAYMENT,
1225G10,GC,02/07/2006,-,-,29/06/2006,29/06/2006,29/06/2006,INTEREST PAYMENT,
1225G10,GC,02/01/2010,-,-,29/12/2009,-,-,INTEREST PAYMENT,
1225G10,GC,02/01/2008,-,-,28/12/2007,-,-,INTEREST PAYMENT,
1225G10,GC,02/07/2008,-,-,26/06/2008,-,-,INTEREST PAYMENT,
1225G10,GC,02/07/2009,-,-,26/06/2009,-,-,INTEREST PAYMENT,
1225G10,GC,02/01/2009,-,-,30/12/2008,-,-,INTEREST PAYMENT,
1225G10,GC,02/07/2007,-,-,28/06/2007,-,-,INTEREST PAYMENT,
1225G10,GC,02/07/2010,-,-,28/06/2010,-,-,-,
1225I08,GC,08/03/2008,-,-,04/03/2008,-,-,INTEREST PAYMENT,
1225I08,GC,08/09/2006,-,-,05/09/2006,05/09/2006,06/09/2006,INTEREST PAYMENT,
1225I08,GC,08/03/2007,-,-,02/03/2007,-,-,INTEREST PAYMENT,
1225I08,GC,08/09/2007,-,-,05/09/2007,-,-,INTEREST PAYMENT,
1225I08,GC,08/09/2008,-,-,04/09/2008,-,-,INTEREST PAYMENT and REDEMPTION,
1229A10,GC,29/01/2010,-,-,25/01/2010,-,-,INT PAYMENT/ REDEMPTION,
1229A10,GC,29/07/2007,-,-,26/07/2007,-,-,INTEREST PAYMENT,
1229A10,GC,29/07/2006,-,-,26/07/2006,26/07/2006,27/07/2006,INTEREST PAYMENT,
1229A10,GC,29/01/2009,-,-,23/01/2009,-,-,INTEREST PAYMENT,
1229A10,GC,29/07/2008,-,-,24/07/2008,-,-,INTEREST PAYMENT,
1229A10,GC,29/01/2007,-,-,24/01/2007,-,-,INTEREST PAYMENT,
1229A10,GC,29/07/2009,-,-,24/07/2009,-,-,INTEREST PAYMENT,
1229A10,GC,29/01/2008,-,-,24/01/2008,-,-,INTEREST PAYMENT,
1230G16,GC,02/07/2006,-,-,29/06/2006,29/06/2006,29/06/2006,INTEREST PAYMENT,
1230G16,GC,02/01/2007,-,-,28/12/2006,-,-,INTEREST PAYMENT,
1230G16,GC,02/07/2008,-,-,26/06/2008,-,-,INTEREST PAYMENT,
1230G16,GC,02/01/2008,-,-,28/12/2007,-,-,INTEREST PAYMENT,
1230G16,GC,02/07/2009,-,-,26/06/2009,-,-,INTEREST PAYMENT,
1230G16,GC,02/01/2009,-,-,30/12/2008,-,-,INTEREST PAYMENT,
1230G16,GC,02/01/2010,-,-,29/12/2009,-,-,INTEREST PAYMENT,
1230G16,GC,02/07/2010,-,-,28/06/2010,-,-,INTEREST PAYMENT,
1230G16,GC,02/07/2007,-,-,28/06/2007,-,-,INTEREST PAYMENT,
