INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,JSWSTEEL,28-Apr-2011,1360,CE,0,0,0,28.25,21.9,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,560,PE,0,0,0,3.3,6.5,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,580,PE,0,0,0,4.45,8.4,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,600,PE,0,0,0,5.8,10.7,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,620,PE,0,0,0,7.5,13.35,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,640,PE,0,0,0,9.5,16.5,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,660,PE,0,0,0,11.9,20.1,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,680,PE,0,0,0,14.7,24.15,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,700,PE,0,0,0,17.95,28.75,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,720,PE,0,0,0,21.65,33.9,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,740,PE,0,0,0,25.8,39.6,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,760,PE,0,0,0,30.45,45.8,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,780,PE,0,0,0,35.7,52.6,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,800,PE,0,0,0,41.4,59.9,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,820,PE,0,0,0,47.65,67.85,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,840,PE,0,0,0,54.45,76.35,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,860,PE,0,0,0,61.8,85.4,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,880,PE,0,0,0,69.75,95,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,900,PE,0,0,0,78.2,105.15,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,920,PE,0,0,0,87.25,115.85,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,940,PE,0,0,0,96.8,127,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,960,PE,0,0,0,106.9,138.65,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,980,PE,0,0,0,117.5,150.8,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1000,PE,0,0,0,128.6,163.4,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1020,PE,0,0,0,140.2,176.4,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1040,PE,0,0,0,152.25,189.85,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1060,PE,0,0,0,164.8,203.7,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1080,PE,0,0,0,177.75,217.9,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1100,PE,0,0,0,191.1,232.5,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1120,PE,0,0,0,204.85,247.45,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1140,PE,0,0,0,219,262.7,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1160,PE,0,0,0,233.55,278.25,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1180,PE,0,0,0,248.35,294.05,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1200,PE,0,0,0,263.55,310.15,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1220,PE,0,0,0,279,326.45,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1240,PE,0,0,0,294.75,343.05,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1260,PE,0,0,0,310.8,359.8,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1280,PE,0,0,0,327,376.8,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1300,PE,0,0,0,343.55,394,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1320,PE,0,0,0,360.25,411.35,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1340,PE,0,0,0,377.2,428.9,0,0,0,0,31-JAN-2011,
OPTSTK,JSWSTEEL,28-Apr-2011,1360,PE,0,0,0,394.3,446.6,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,30,CE,0,0,0,41.05,20.85,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,35,CE,0,0,0,36.25,15.9,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,40,CE,0,0,0,31.55,11.15,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,45,CE,0,0,0,27.1,7,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,50,CE,3,3.25,3,3,3,3,6.37,8000,8000,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,55,CE,1.5,1.65,1.4,1.6,1.6,11,24.87,60000,24000,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,60,CE,0.9,0.9,0.75,0.75,0.75,6,14.6,96000,24000,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,65,CE,0,0,0,1.75,0.35,0,0,16000,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,70,CE,0,0,0,10.45,0.15,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,75,CE,0,0,0,8.35,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,80,CE,0,0,0,6.65,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,85,CE,0,0,0,5.3,0,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,90,CE,0,0,0,4.15,0,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,95,CE,0,0,0,3.25,0,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,100,CE,0,0,0,2.55,0,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,105,CE,0,0,0,2,0,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,110,CE,0,0,0,1.55,0,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,115,CE,0,0,0,1.2,0,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,30,PE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,35,PE,0,0,0,0.15,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,40,PE,0,0,0,0.35,0.25,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,45,PE,0,0,0,0.8,1.1,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,50,PE,0,0,0,1.5,2.95,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,55,PE,6,6,6,6,6,1,2.44,4000,4000,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,60,PE,0,0,0,4.2,9.85,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,65,PE,0,0,0,6.2,14.35,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,70,PE,0,0,0,8.6,19.1,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,75,PE,0,0,0,11.45,24,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,80,PE,0,0,0,14.65,28.95,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,85,PE,0,0,0,18.15,33.9,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,90,PE,0,0,0,21.95,38.9,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,95,PE,0,0,0,25.95,43.85,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,100,PE,0,0,0,30.15,48.85,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,105,PE,0,0,0,34.5,53.8,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,110,PE,0,0,0,38.95,58.8,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,24-Feb-2011,115,PE,0,0,0,43.5,63.75,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,30,CE,0,0,0,34.55,21.2,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,35,CE,0,0,0,29.85,16.55,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,40,CE,0,0,0,25.4,12.3,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,45,CE,0,0,0,21.25,8.75,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,50,CE,0,0,0,17.55,5.95,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,55,CE,0,0,0,14.3,3.9,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,60,CE,0,0,0,11.5,2.5,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,65,CE,0,0,0,9.15,1.55,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,70,CE,0,0,0,7.25,0.95,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,75,CE,0,0,0,5.7,0.55,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,80,CE,0,0,0,4.45,0.35,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,85,CE,0,0,0,3.45,0.2,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,90,CE,0,0,0,2.7,0.1,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,95,CE,0,0,0,2.1,0.1,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,100,CE,0,0,0,1.6,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,105,CE,0,0,0,1.25,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,110,CE,0,0,0,0.95,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,115,CE,0,0,0,0.75,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,30,PE,0,0,0,0.1,0.1,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,35,PE,0,0,0,0.3,0.35,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,40,PE,0,0,0,0.7,1.1,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,45,PE,0,0,0,1.45,2.45,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,50,PE,0,0,0,2.65,4.55,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,55,PE,0,0,0,4.25,7.45,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,60,PE,0,0,0,6.35,10.95,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,65,PE,0,0,0,8.95,14.9,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,70,PE,0,0,0,11.9,19.25,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,75,PE,0,0,0,15.25,23.8,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,80,PE,0,0,0,18.9,28.5,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,85,PE,0,0,0,22.8,33.3,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,90,PE,0,0,0,26.9,38.15,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,95,PE,0,0,0,31.2,43,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,100,PE,0,0,0,35.6,47.9,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,105,PE,0,0,0,40.1,52.8,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,110,PE,0,0,0,44.7,57.75,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,31-Mar-2011,115,PE,0,0,0,49.4,62.65,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,30,CE,0,0,0,26.05,21.55,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,35,CE,0,0,0,21.45,17.15,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,40,CE,0,0,0,17.15,13.2,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,45,CE,0,0,0,13.35,9.9,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,50,CE,0,0,0,10.15,7.25,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,55,CE,0,0,0,7.55,5.15,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,60,CE,0,0,0,5.5,3.65,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,65,CE,0,0,0,3.95,2.55,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,70,CE,0,0,0,2.8,1.75,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,75,CE,0,0,0,2,1.2,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,80,CE,0,0,0,1.4,0.8,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,85,CE,0,0,0,0.95,0.55,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,90,CE,0,0,0,0.65,0.4,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,95,CE,0,0,0,0.45,0.25,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,100,CE,0,0,0,0.3,0.2,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,105,CE,0,0,0,0.25,0.15,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,30,PE,0,0,0,0.1,0.25,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,35,PE,0,0,0,0.4,0.7,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,40,PE,0,0,0,1,1.7,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,45,PE,0,0,0,2.1,3.25,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,50,PE,0,0,0,3.75,5.5,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,55,PE,0,0,0,6.05,8.3,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,60,PE,0,0,0,8.9,11.65,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,65,PE,0,0,0,12.25,15.45,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,70,PE,0,0,0,16,19.55,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,75,PE,0,0,0,20.05,23.9,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,80,PE,0,0,0,24.3,28.4,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,85,PE,0,0,0,28.8,33.05,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,90,PE,0,0,0,33.35,37.75,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,95,PE,0,0,0,38.05,42.5,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,100,PE,0,0,0,42.8,47.35,0,0,0,0,31-JAN-2011,
OPTSTK,KFA,28-Apr-2011,105,PE,0,0,0,47.6,52.15,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,280,CE,0,0,0,184.55,106.75,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,300,CE,0,0,0,165.15,86.95,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,320,CE,0,0,0,146.05,67.5,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,340,CE,0,0,0,127.4,49.15,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,360,CE,0,0,0,109.5,33,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,380,CE,17,20,17,20,20,4,7.96,1000,1000,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,400,CE,9.5,9.5,9.5,9.5,9.5,2,4.09,2000,1000,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,420,CE,5,5,5,5,5,2,4.25,2000,-500,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,440,CE,0,0,0,11,2.5,0,0,500,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,460,CE,0,0,0,1.5,1,0,0,5500,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,480,CE,0,0,0,31.2,0.4,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,500,CE,0,0,0,2.15,0.15,0,0,3000,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,520,CE,0,0,0,18.1,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,540,CE,0,0,0,13.5,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,560,CE,0,0,0,9.95,0,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,580,CE,0,0,0,7.25,0,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,600,CE,0,0,0,5.2,0,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,620,CE,0,0,0,3.7,0,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,640,CE,0,0,0,2.65,0,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,660,CE,0,0,0,1.85,0,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,280,PE,0,0,0,0.1,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,300,PE,0,0,0,0.35,0.1,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,320,PE,0,0,0,0.8,0.55,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,340,PE,0,0,0,3.8,2.1,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,360,PE,0,0,0,9.65,5.8,0,0,2000,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,380,PE,0,0,0,19.05,12.85,0,0,1000,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,400,PE,0,0,0,10.2,23.7,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,420,PE,0,0,0,15.75,38.05,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,440,PE,0,0,0,23,54.9,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,460,PE,0,0,0,32.05,73.35,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,480,PE,0,0,0,42.75,92.6,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,500,PE,0,0,0,55.05,112.25,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,520,PE,0,0,0,68.8,132.05,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,540,PE,0,0,0,83.85,151.9,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,560,PE,0,0,0,99.85,171.8,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,580,PE,0,0,0,116.75,191.7,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,600,PE,0,0,0,134.35,211.6,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,620,PE,0,0,0,152.45,231.45,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,640,PE,0,0,0,170.95,251.35,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,24-Feb-2011,660,PE,0,0,0,189.75,271.25,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,280,CE,0,0,0,171.25,109.9,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,300,CE,0,0,0,151.85,91.1,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,320,CE,0,0,0,132.7,73.3,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,340,CE,0,0,0,114,57.05,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,360,CE,0,0,0,96.15,42.9,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,380,CE,0,0,0,79.45,31.1,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,400,CE,0,0,0,64.25,21.8,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,420,CE,0,0,0,9.45,14.75,0,0,500,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,440,CE,0,0,0,39.25,9.7,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,460,CE,0,0,0,29.7,6.15,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,480,CE,0,0,0,22,3.8,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,500,CE,0,0,0,15.95,2.3,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,520,CE,0,0,0,11.4,1.35,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,540,CE,0,0,0,7.95,0.8,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,560,CE,0,0,0,5.5,0.45,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,580,CE,0,0,0,3.7,0.25,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,600,CE,0,0,0,2.5,0.15,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,620,CE,0,0,0,1.65,0.1,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,640,CE,0,0,0,1.1,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,280,PE,0,0,0,0.1,0.5,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,300,PE,0,0,0,0.25,1.35,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,320,PE,0,0,0,0.65,3.3,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,340,PE,0,0,0,1.55,6.75,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,360,PE,0,0,0,3.25,12.3,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,380,PE,0,0,0,6.1,20.2,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,400,PE,0,0,0,10.45,30.55,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,420,PE,0,0,0,16.5,43.2,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,440,PE,0,0,0,24.55,57.85,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,460,PE,0,0,0,34.55,74.05,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,480,PE,0,0,0,46.4,91.4,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,500,PE,0,0,0,59.95,109.6,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,520,PE,0,0,0,74.95,128.35,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,540,PE,0,0,0,91.05,147.5,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,560,PE,0,0,0,108.15,166.85,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,580,PE,0,0,0,125.95,186.35,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,600,PE,0,0,0,144.25,205.95,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,620,PE,0,0,0,163,225.6,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,31-Mar-2011,640,PE,0,0,0,181.95,245.25,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,28-Apr-2011,280,CE,0,0,0,119.65,112.65,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,28-Apr-2011,300,CE,0,0,0,101.45,94.7,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,28-Apr-2011,320,CE,0,0,0,84.25,77.85,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,28-Apr-2011,340,CE,0,0,0,68.5,62.65,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,28-Apr-2011,360,CE,0,0,0,54.45,49.25,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,28-Apr-2011,380,CE,0,0,0,42.35,37.85,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,28-Apr-2011,400,CE,0,0,0,32.25,28.45,0,0,0,0,31-JAN-2011,
OPTSTK,KOTAKBANK,28-Apr-2011,420,CE,0,0,0,24.05,20.95,0,0,0,0,31-JAN-2011,
